Timestamp,What is your favourite Pokémon?
6/13/2019 16:36:02,Mew
6/13/2019 16:36:05,Golurk
6/13/2019 16:36:06,Arcanine
6/13/2019 16:36:07,Darkrai
6/13/2019 16:36:08,Torterra
6/13/2019 16:36:08,Cubone
6/13/2019 16:36:08,Luxray
6/13/2019 16:36:09,Espeon
6/13/2019 16:36:09,Crobat
6/13/2019 16:36:09,Gliscor
6/13/2019 16:36:12,Smeargle
6/13/2019 16:36:11,Gengar
6/13/2019 16:36:11,Finneon
6/13/2019 16:36:15,Breloom
6/13/2019 16:36:15,Zoroark
6/13/2019 16:36:15,Sceptile
6/13/2019 16:36:15,Silvally
6/13/2019 16:36:18,Absol
6/13/2019 16:36:18,Gengar
6/13/2019 16:36:19,Armaldo
6/13/2019 16:36:21,Zorua
6/13/2019 16:36:23,Garchomp
6/13/2019 16:36:23,Scyther
6/13/2019 16:36:25,Koffing
6/13/2019 16:36:27,Genesect
6/13/2019 16:36:27,Feraligatr
6/13/2019 16:36:30,Magneton
6/13/2019 16:36:31,Gardevoir
6/13/2019 16:36:34,Typhlosion
6/13/2019 16:36:35,Golisopod
6/13/2019 16:36:36,Breloom
6/13/2019 16:36:37,Mudkip
6/13/2019 16:36:37,Tropius
6/13/2019 16:36:37,Raichu
6/13/2019 16:36:38,Tropius
6/13/2019 16:36:38,Infernape
6/13/2019 16:36:39,Scizor
6/13/2019 16:36:39,Scizor
6/13/2019 16:36:40,Zangoose
6/13/2019 16:36:41,Scizor
6/13/2019 16:36:41,Aegislash
6/13/2019 16:36:41,Volcarona
6/13/2019 16:36:42,Charjabug
6/13/2019 16:36:42,Togekiss
6/13/2019 16:36:43,Shuckle
6/13/2019 16:36:45,Misdreavus
6/13/2019 16:36:45,Murkrow
6/13/2019 16:36:45,Cubone
6/13/2019 16:36:46,Ninetales
6/13/2019 16:36:46,Shuckle
6/13/2019 16:36:47,Mimikyu
6/13/2019 16:36:47,Typhlosion
6/13/2019 16:36:48,Emolga
6/13/2019 16:36:51,Darumaka
6/13/2019 16:36:51,Zangoose
6/13/2019 16:36:51,Shinx
6/13/2019 16:36:52,Tyranitar
6/13/2019 16:36:52,Palpitoad
6/13/2019 16:36:53,Metagross
6/13/2019 16:36:54,Togepi
6/13/2019 16:36:55,Marowak
6/13/2019 16:36:55,Lucario
6/13/2019 16:36:58,Mimikyu
6/13/2019 16:36:58,Magnemite
6/13/2019 16:36:59,Cradily
6/13/2019 16:37:00,Nidoking
6/13/2019 16:37:01,Ampharos
6/13/2019 16:37:01,Riolu
6/13/2019 16:37:01,Typhlosion
6/13/2019 16:37:02,Volcarona
6/13/2019 16:37:02,Arcanine
6/13/2019 16:37:03,Sylveon
6/13/2019 16:37:04,Espeon
6/13/2019 16:37:05,Scolipede
6/13/2019 16:37:07,Mudkip
6/13/2019 16:37:07,Decidueye
6/13/2019 16:37:09,Braviary
6/13/2019 16:37:10,Absol
6/13/2019 16:37:14,Flygon
6/13/2019 16:37:14,Gardevoir
6/13/2019 16:37:14,Slowbro
6/13/2019 16:37:15,Togekiss
6/13/2019 16:37:15,Golduck
6/13/2019 16:37:16,Latias
6/13/2019 16:37:17,Gardevoir
6/13/2019 16:37:17,Totodile
6/13/2019 16:37:17,Hydreigon
6/13/2019 16:37:18,Typhlosion
6/13/2019 16:37:18,Snorlax
6/13/2019 16:37:20,Oricorio
6/13/2019 16:37:22,Kyogre
6/13/2019 16:37:22,Salamence
6/13/2019 16:37:22,Staraptor
6/13/2019 16:37:25,Bronzong
6/13/2019 16:37:25,Absol
6/13/2019 16:37:25,Muk
6/14/2019 2:47:17,Staraptor
6/13/2019 16:37:30,Aipom
6/13/2019 16:37:26,Scyther
6/13/2019 16:37:27,Luxray
6/13/2019 16:37:27,Vaporeon
6/13/2019 16:37:28,Arcanine
6/13/2019 16:37:28,Mawile
6/13/2019 16:37:28,Bewear
6/13/2019 16:37:29,Croagunk
6/13/2019 16:37:32,Starmie
6/13/2019 16:37:32,Mewtwo
6/13/2019 16:37:35,Scizor
6/13/2019 16:37:37,Blaziken
6/13/2019 16:37:38,Pyukumuku
6/13/2019 16:37:39,Quilava
6/13/2019 16:37:39,Typhlosion
6/13/2019 16:37:40,Starmie
6/13/2019 16:37:41,Turtwig
6/13/2019 16:37:43,Spiritomb
6/13/2019 16:37:43,Metagross
6/13/2019 16:37:44,Aipom
6/13/2019 16:37:45,Duskull
6/13/2019 16:37:45,Oshawott
6/13/2019 16:37:46,Kingdra
6/13/2019 16:37:46,Ampharos
6/13/2019 16:37:48,Zebstrika
6/13/2019 16:37:48,Raichu
6/13/2019 16:37:49,Lucario
6/13/2019 16:37:51,Charizard
6/13/2019 16:37:52,Snorlax
6/13/2019 16:37:53,Tyranitar
6/13/2019 16:37:54,Pumpkaboo
6/13/2019 16:37:54,Phanpy
6/13/2019 16:37:58,Blaziken
6/13/2019 16:37:58,Steelix
6/13/2019 16:37:59,Charizard
6/13/2019 16:38:02,Alakazam
6/13/2019 16:38:02,Luxray
6/13/2019 16:38:02,Gardevoir
6/13/2019 16:38:02,Zapdos
6/13/2019 16:38:05,Arceus
6/13/2019 16:38:06,Hydreigon
6/13/2019 16:38:07,Ampharos
6/13/2019 16:38:07,Mudkip
6/13/2019 16:38:08,Scizor
6/13/2019 16:38:09,Infernape
6/13/2019 16:38:10,Duskull
6/13/2019 16:38:10,Lopunny
6/13/2019 16:38:10,Latios
6/13/2019 16:38:11,Ninetales
6/13/2019 16:38:12,Weavile
6/13/2019 16:38:13,Chandelure
6/13/2019 16:38:13,Armaldo
6/13/2019 16:38:13,Leafeon
6/13/2019 16:38:13,Scizor
6/13/2019 16:38:29,Ditto
6/13/2019 16:38:17,Charizard
6/13/2019 16:38:18,Eevee
6/13/2019 16:38:18,Electivire
6/13/2019 16:38:18,Gallade
6/13/2019 16:38:21,Phantump
6/13/2019 16:38:21,Luxray
6/13/2019 16:38:22,Eevee
6/13/2019 16:38:24,Arcanine
6/13/2019 16:38:25,Haunter
6/13/2019 16:38:26,Pangoro
6/13/2019 16:38:27,Aggron
6/13/2019 16:38:28,Metagross
6/13/2019 16:38:28,Dusknoir
6/13/2019 16:38:28,Psyduck
6/13/2019 16:38:29,Garbodor
6/13/2019 16:38:30,Pignite
6/13/2019 16:38:32,Flygon
6/13/2019 16:38:33,Dragonite
6/13/2019 16:38:33,Torkoal
6/13/2019 16:38:34,Salazzle
6/13/2019 16:38:36,Tyrantrum
6/14/2019 17:36:11,Primarina
6/13/2019 16:38:39,Luxray
6/13/2019 16:38:40,Mudsdale
6/13/2019 16:38:41,Bulbasaur
6/13/2019 16:38:43,Eevee
6/13/2019 16:38:43,Charizard
6/13/2019 16:38:45,Hydreigon
6/13/2019 16:38:45,Emboar
6/13/2019 16:38:48,Tyranitar
6/13/2019 16:38:48,Swampert
6/13/2019 16:38:49,Slurpuff
6/13/2019 16:38:49,Butterfree
6/13/2019 16:38:51,Sableye
6/13/2019 16:38:52,Dunsparce
6/13/2019 16:38:52,Shinx
6/13/2019 16:38:53,Torterra
6/13/2019 16:38:54,Escavalier
6/13/2019 16:38:54,Snorlax
6/13/2019 16:38:54,Tropius
6/13/2019 16:38:56,Whimsicott
6/13/2019 16:38:56,Empoleon
6/13/2019 16:38:56,Shuppet
6/13/2019 17:18:33,Minior
6/13/2019 16:38:58,Weavile
6/13/2019 16:38:58,Bisharp
6/13/2019 16:39:01,Lucario
6/13/2019 16:39:01,Crobat
6/13/2019 16:39:01,Torterra
6/13/2019 16:39:06,Mamoswine
6/13/2019 16:39:08,Charizard
6/13/2019 16:39:08,Torchic
6/13/2019 16:39:08,Raichu
6/13/2019 16:39:09,Mankey
6/13/2019 16:39:12,Dunsparce
6/13/2019 16:39:16,Gengar
6/13/2019 16:39:16,Metagross
6/13/2019 16:39:16,Goodra
6/13/2019 16:39:17,Froslass
6/13/2019 16:39:17,Pikachu
6/13/2019 16:39:17,Altaria
6/13/2019 16:39:17,Squirtle
6/13/2019 16:39:18,Typhlosion
6/13/2019 16:39:19,Scyther
6/13/2019 16:39:21,Blaziken
6/13/2019 16:39:21,Lapras
6/13/2019 16:39:23,Absol
6/13/2019 16:39:25,Darkrai
6/13/2019 16:39:25,Empoleon
6/13/2019 16:39:25,Mismagius
6/13/2019 16:39:26,Serperior
6/13/2019 16:39:26,Growlithe
6/13/2019 16:39:29,Ponyta
6/13/2019 16:39:31,Steelix
6/13/2019 16:39:33,Infernape
6/13/2019 16:39:34,Groudon
6/13/2019 16:39:34,Machamp
6/13/2019 16:39:34,Buizel
6/13/2019 16:39:34,Umbreon
6/13/2019 16:39:35,Charmander
6/13/2019 16:39:36,Golem
6/13/2019 16:39:36,Gliscor
6/13/2019 16:39:37,Jigglypuff
6/13/2019 16:39:37,Ditto
6/13/2019 16:39:37,Ampharos
6/13/2019 16:39:37,Larvesta
6/13/2019 16:39:38,Magnezone
6/13/2019 16:39:39,Blastoise
6/13/2019 16:39:39,Charizard
6/13/2019 16:39:39,Gengar
6/13/2019 16:39:40,Psyduck
6/13/2019 16:39:41,Dragonair
6/13/2019 16:39:41,Sceptile
6/13/2019 16:39:41,Litwick
6/13/2019 16:39:41,Charizard
6/13/2019 16:39:41,Uxie
6/13/2019 16:39:42,Umbreon
6/13/2019 16:39:43,Yanmega
6/13/2019 16:39:46,Absol
6/13/2019 16:39:47,Groudon
6/13/2019 16:39:48,Leafeon
6/13/2019 16:39:48,Jolteon
6/13/2019 16:39:48,Joltik
6/13/2019 16:39:48,Dewott
6/13/2019 16:39:49,Tepig
6/13/2019 16:39:50,Leafeon
6/13/2019 16:39:52,Reuniclus
6/13/2019 16:39:53,Togekiss
6/13/2019 16:39:54,Ursaring
6/13/2019 16:43:43,Zorua
6/13/2019 16:39:55,Charizard
6/13/2019 16:39:56,Gyarados
6/13/2019 16:39:57,Phanpy
6/13/2019 16:39:57,Hippowdon
6/13/2019 16:39:58,Electabuzz
6/13/2019 16:39:58,Sceptile
6/13/2019 16:39:59,Growlithe
6/13/2019 16:40:01,Chimecho
6/13/2019 16:40:01,Raikou
6/13/2019 16:40:02,Jirachi
6/13/2019 16:40:04,Charizard
6/13/2019 16:40:05,Crustle
6/13/2019 16:40:05,Glaceon
6/13/2019 16:40:06,Starmie
6/13/2019 16:40:07,Volcarona
6/13/2019 16:40:08,Goomy
6/13/2019 16:40:08,Misdreavus
6/13/2019 16:40:09,Froslass
6/13/2019 16:40:11,Gardevoir
6/13/2019 16:40:12,Mew
6/13/2019 16:40:12,Sandshrew
6/13/2019 16:40:13,Hitmonlee
6/13/2019 16:40:14,Tyranitar
6/13/2019 16:40:14,Bastiodon
6/13/2019 16:40:15,Ampharos
6/13/2019 16:40:16,Oshawott
6/13/2019 16:40:18,Misdreavus
6/13/2019 16:40:19,Metagross
6/13/2019 16:40:19,Kyogre
6/13/2019 16:40:21,Gliscor
6/13/2019 16:40:23,Weezing
6/13/2019 16:40:23,Blaziken
6/13/2019 16:40:25,Flygon
6/13/2019 16:40:25,Golbat
6/13/2019 16:40:25,Beedrill
6/13/2019 16:40:45,Smoochum
6/13/2019 16:40:27,Octillery
6/13/2019 16:40:27,Shuckle
6/13/2019 16:40:30,Ampharos
6/13/2019 16:40:30,Tropius
6/13/2019 16:40:31,Swellow
6/13/2019 16:40:31,Blaziken
6/13/2019 16:40:31,Infernape
6/13/2019 16:40:32,Absol
6/13/2019 16:40:35,Dragonite
6/13/2019 16:40:36,Arcanine
6/13/2019 16:40:36,Tauros
6/13/2019 16:40:37,Arcanine
6/13/2019 16:40:37,Tyranitar
6/13/2019 16:40:39,Ivysaur
6/13/2019 16:40:40,Scyther
6/13/2019 16:40:42,Mimikyu
6/13/2019 16:40:42,Cyndaquil
6/13/2019 16:40:42,Togekiss
6/13/2019 16:40:45,Reuniclus
6/13/2019 16:40:45,Darkrai
6/13/2019 16:40:48,Venusaur
6/13/2019 16:40:50,Mawile
6/13/2019 16:40:50,Krookodile
6/13/2019 16:40:53,Lapras
6/13/2019 16:40:53,Lucario
6/13/2019 16:40:53,Tentacruel
6/13/2019 16:40:53,Garchomp
6/13/2019 16:40:54,Monferno
6/13/2019 16:40:55,Ampharos
6/13/2019 16:40:55,Espeon
6/13/2019 16:40:55,Mudkip
6/13/2019 16:40:56,Larvitar
6/13/2019 16:40:58,Bisharp
6/13/2019 16:40:59,Rhydon
6/13/2019 16:40:59,Ninjask
6/13/2019 16:41:00,Kartana
6/13/2019 16:41:00,Gengar
6/13/2019 16:41:01,Arcanine
6/13/2019 16:41:02,Chimecho
6/13/2019 16:41:02,Mr-Mime
6/13/2019 16:41:03,Vaporeon
6/13/2019 16:41:04,Umbreon
6/13/2019 16:41:04,Turtwig
6/13/2019 16:41:05,Espeon
6/13/2019 16:41:05,Charmander
6/13/2019 16:41:07,Charizard
6/13/2019 16:41:07,Buizel
6/13/2019 16:41:11,Haxorus
6/13/2019 16:41:12,Victini
6/13/2019 16:41:12,Torchic
6/13/2019 16:41:12,Tyranitar
6/13/2019 16:41:12,Snorlax
6/13/2019 16:41:12,Charizard
6/13/2019 16:41:14,Aron
6/13/2019 16:41:14,Cyndaquil
6/13/2019 16:41:14,Silvally
6/13/2019 16:41:15,Aegislash
6/13/2019 17:54:04,Sceptile
6/13/2019 16:41:18,Kingdra
6/13/2019 16:41:20,Decidueye
6/13/2019 16:41:22,Tornadus
6/13/2019 16:41:23,Samurott
6/13/2019 16:41:24,Ho-Oh
6/13/2019 16:41:26,Dhelmise
6/13/2019 16:41:26,Horsea
6/13/2019 16:41:27,Torterra
6/13/2019 16:41:28,Cyndaquil
6/13/2019 16:50:44,Rhyperior
6/13/2019 16:41:31,Shedinja
6/13/2019 16:41:33,Flygon
6/13/2019 16:41:34,Weedle
6/13/2019 16:41:34,Aegislash
6/13/2019 16:41:35,Torterra
6/13/2019 16:41:35,Volcarona
6/13/2019 16:41:36,Gengar
6/13/2019 16:41:36,Scizor
6/13/2019 16:41:37,Luxray
6/13/2019 16:41:37,Toxicroak
6/13/2019 16:41:38,Spiritomb
6/13/2019 16:41:41,Slowpoke
6/13/2019 16:41:42,Tynamo
6/13/2019 16:41:44,Lapras
6/13/2019 16:41:46,Glalie
6/13/2019 16:41:46,Gengar
6/13/2019 16:41:46,Torchic
6/13/2019 16:41:47,Totodile
6/13/2019 16:41:47,Scraggy
6/13/2019 16:44:11,Staraptor
6/13/2019 16:41:48,Muk
6/13/2019 16:41:49,Araquanid
6/13/2019 16:41:50,Lilligant
6/13/2019 16:41:51,Decidueye
6/13/2019 16:41:51,Quilava
6/13/2019 16:41:52,Bulbasaur
6/13/2019 16:41:53,Shedinja
6/13/2019 16:41:53,Absol
6/13/2019 16:41:53,Zigzagoon
6/13/2019 16:41:54,Shuckle
6/13/2019 16:41:54,Blaziken
6/13/2019 16:41:54,Lycanroc
6/13/2019 16:41:54,Glaceon
6/13/2019 16:41:56,Clefable
6/13/2019 16:41:56,Spheal
6/13/2019 16:41:56,Whimsicott
6/13/2019 16:41:56,Shaymin
6/13/2019 16:41:58,Serperior
6/13/2019 16:41:59,Arcanine
6/13/2019 16:42:01,Poipole
6/13/2019 16:42:03,Bastiodon
6/13/2019 16:42:04,Wailmer
6/13/2019 16:42:04,Ninetales
6/13/2019 16:42:08,Squirtle
6/13/2019 16:42:08,Totodile
6/13/2019 16:42:10,Volcarona
6/13/2019 16:42:12,Magearna
6/13/2019 16:42:13,Wailmer
6/13/2019 16:42:13,Charizard
6/13/2019 16:42:14,Mew
6/13/2019 16:42:14,Tangela
6/13/2019 16:42:15,Heracross
6/13/2019 16:42:15,Ampharos
6/13/2019 16:42:16,Pyukumuku
6/13/2019 16:42:19,Espeon
6/13/2019 16:42:18,Krookodile
6/13/2019 16:42:19,Gengar
6/13/2019 16:42:20,Snorlax
6/13/2019 16:42:24,Roserade
6/13/2019 16:42:25,Slowpoke
6/13/2019 16:42:26,Chandelure
6/13/2019 16:42:26,Emolga
6/13/2019 16:42:25,Dragalge
6/13/2019 16:42:25,Greninja
6/13/2019 16:42:26,Mismagius
6/13/2019 16:42:28,Smeargle
6/13/2019 16:42:28,Mudkip
6/13/2019 16:42:28,Vaporeon
6/13/2019 16:42:29,Raichu
6/13/2019 16:42:29,Swampert
6/13/2019 16:42:37,Mimikyu
6/13/2019 16:42:31,Malamar
6/13/2019 16:42:32,Swampert
6/13/2019 16:42:32,Psyduck
6/13/2019 16:42:34,Clawitzer
6/13/2019 16:42:35,Luxray
6/13/2019 16:42:36,Garchomp
6/13/2019 16:42:36,Tyranitar
6/13/2019 16:42:38,Scrafty
6/13/2019 16:42:39,Heracross
6/13/2019 16:42:39,Absol
6/13/2019 16:42:41,Ampharos
6/13/2019 16:42:44,Cyndaquil
6/13/2019 16:42:45,Chikorita
6/13/2019 16:42:45,Blaziken
6/13/2019 16:42:46,Ferrothorn
6/13/2019 16:42:47,Stunfisk
6/13/2019 16:42:49,Shaymin
6/13/2019 16:42:49,Bronzong
6/13/2019 16:54:31,Sawsbuck
6/13/2019 16:42:50,Yanmega
6/13/2019 16:42:52,Machamp
6/13/2019 16:42:53,Tyranitar
6/13/2019 16:42:54,Noctowl
6/13/2019 16:42:56,Espeon
6/13/2019 16:42:58,Cryogonal
6/13/2019 16:43:00,Metagross
6/13/2019 16:43:00,Greninja
6/13/2019 16:43:00,Snorlax
6/13/2019 16:43:03,Boldore
6/13/2019 16:43:03,Charizard
6/13/2019 16:43:03,Gyarados
6/13/2019 16:43:04,Shinx
6/13/2019 16:43:06,Feraligatr
6/13/2019 16:43:06,Zoroark
6/13/2019 16:43:07,Squirtle
6/13/2019 16:43:09,Umbreon
6/13/2019 16:43:10,Jolteon
6/13/2019 16:43:16,Smeargle
6/13/2019 16:43:13,Salazzle
6/13/2019 16:43:15,Squirtle
6/13/2019 16:43:16,Golurk
6/13/2019 16:43:17,Lucario
6/13/2019 16:43:17,Tyrantrum
6/13/2019 16:43:19,Feraligatr
6/13/2019 16:43:19,Gallade
6/13/2019 16:43:20,Geodude
6/13/2019 16:43:22,Torterra
6/13/2019 16:43:23,Togekiss
6/13/2019 16:43:24,Spinda
6/13/2019 16:43:24,Gengar
6/13/2019 16:43:25,Gardevoir
6/13/2019 16:43:25,Marill
6/13/2019 16:43:27,Vaporeon
6/13/2019 16:43:28,Sneasel
6/13/2019 16:43:28,Accelgor
6/13/2019 16:43:32,Skarmory
6/13/2019 16:43:32,Roserade
6/13/2019 16:43:34,Beedrill
6/13/2019 16:43:35,Gardevoir
6/13/2019 16:43:35,Banette
6/13/2019 16:43:36,Blastoise
6/13/2019 16:43:37,Pikachu
6/13/2019 16:43:38,Togepi
6/13/2019 16:43:38,Arcanine
6/13/2019 16:43:38,Charizard
6/13/2019 16:43:39,Fennekin
6/13/2019 16:43:40,Cyndaquil
6/13/2019 16:43:40,Squirtle
6/13/2019 16:43:41,Flygon
6/13/2019 16:43:43,Mew
6/13/2019 16:43:43,Plusle
6/13/2019 16:43:45,Reshiram
6/13/2019 16:43:46,Dragonite
6/13/2019 16:43:46,Shedinja
6/13/2019 16:43:47,Yveltal
6/13/2019 16:43:48,Arcanine
6/13/2019 16:43:51,Bulbasaur
6/13/2019 16:43:51,Bulbasaur
6/13/2019 16:43:52,Totodile
6/13/2019 16:43:52,Victini
6/13/2019 16:43:52,Luxray
6/13/2019 16:43:52,Mewtwo
6/13/2019 16:43:53,Lugia
6/13/2019 16:43:55,Flygon
6/13/2019 16:43:58,Gardevoir
6/13/2019 16:43:59,Burmy
6/13/2019 16:43:59,Dedenne
6/13/2019 16:44:01,Scolipede
6/13/2019 16:44:02,Dewott
6/13/2019 16:44:02,Deoxys
6/13/2019 16:44:02,Flygon
6/13/2019 16:44:03,Sylveon
6/13/2019 16:44:05,Haunter
6/13/2019 16:44:07,Sableye
6/13/2019 16:44:08,Togekiss
6/13/2019 16:44:08,Plusle
6/13/2019 16:44:08,Spheal
6/13/2019 16:44:10,Blaziken
6/13/2019 16:44:11,Totodile
6/13/2019 16:44:11,Salamence
6/13/2019 16:44:12,Electrike
6/13/2019 16:44:14,Infernape
6/13/2019 16:44:14,Quilava
6/13/2019 16:44:16,Wishiwashi
6/13/2019 16:44:18,Feraligatr
6/13/2019 16:44:18,Simisage
6/13/2019 16:44:19,Electivire
6/13/2019 16:44:21,Turtwig
6/13/2019 16:44:25,Charizard
6/13/2019 16:44:25,Sandshrew
6/13/2019 16:44:25,Charizard
6/13/2019 16:44:30,Walrein
6/13/2019 16:44:30,Cyndaquil
6/13/2019 16:44:31,Hitmonchan
6/13/2019 16:44:33,Charizard
6/13/2019 16:44:35,Dunsparce
6/13/2019 16:44:35,Sableye
6/13/2019 16:44:35,Blastoise
6/13/2019 16:44:36,Castform
6/13/2019 16:44:37,Salazzle
6/13/2019 16:44:53,Furret
6/13/2019 16:44:38,Flygon
6/13/2019 16:44:39,Rhydon
6/13/2019 16:44:39,Porygon
6/13/2019 16:44:41,Ninetales
6/13/2019 16:44:42,Gallade
6/13/2019 16:44:44,Luxray
6/13/2019 16:44:44,Ralts
6/13/2019 16:44:44,Gengar
6/13/2019 16:44:44,Torterra
6/13/2019 16:44:46,Ampharos
6/13/2019 16:44:46,Squirtle
6/13/2019 16:44:47,Togetic
6/13/2019 16:44:47,Ninetales
6/13/2019 16:44:48,Mimikyu
6/13/2019 16:44:49,Blastoise
6/13/2019 16:44:51,
6/13/2019 16:44:52,Scraggy
6/13/2019 16:44:53,Charizard
6/13/2019 16:44:53,Scyther
6/13/2019 16:44:54,Surskit
6/13/2019 16:44:52,Zorua
6/13/2019 16:44:55,Nidoking
6/13/2019 16:44:55,Aggron
6/13/2019 16:44:57,Tyranitar
6/13/2019 16:44:57,Dragonite
6/13/2019 16:44:57,Tentacruel
6/13/2019 16:44:57,Kingdra
6/13/2019 16:44:58,Klefki
6/13/2019 16:44:59,Tropius
6/13/2019 16:44:59,Pineco
6/13/2019 16:44:59,Snorlax
6/13/2019 16:45:02,Bibarel
6/13/2019 16:45:03,Flygon
6/13/2019 16:45:03,Ferrothorn
6/13/2019 16:45:04,Umbreon
6/13/2019 16:45:04,Dunsparce
6/13/2019 16:45:05,Snorlax
6/13/2019 16:45:05,Torkoal
6/13/2019 16:45:06,Eevee
6/13/2019 16:45:06,Torterra
6/13/2019 16:45:07,Gengar
6/13/2019 16:45:07,Flygon
6/13/2019 16:45:08,Turtwig
6/13/2019 16:45:09,Infernape
6/13/2019 16:45:12,Chandelure
6/13/2019 16:45:12,Roserade
6/13/2019 16:45:13,Scizor
6/13/2019 16:45:13,Umbreon
6/13/2019 16:45:14,Vulpix
6/13/2019 16:45:14,Gardevoir
6/13/2019 16:45:16,Wailord
6/13/2019 16:45:16,Rayquaza
6/13/2019 16:45:18,Jigglypuff
6/13/2019 16:45:19,Lucario
6/13/2019 16:45:19,Wobbuffet
6/13/2019 16:45:21,Wailord
6/13/2019 16:45:23,Dunsparce
6/13/2019 16:45:23,Sylveon
6/13/2019 16:45:24,Snorlax
6/13/2019 16:45:24,Haunter
6/13/2019 16:45:32,Skarmory
6/13/2019 16:45:26,Lapras
6/13/2019 16:45:27,Wailmer
6/13/2019 16:45:27,Swampert
6/13/2019 16:45:27,Trevenant
6/13/2019 16:45:28,Blastoise
6/13/2019 16:45:28,Typhlosion
6/13/2019 16:45:28,Salamence
6/13/2019 16:45:29,Yveltal
6/13/2019 16:45:33,Arcanine
6/13/2019 16:45:35,Manectric
6/13/2019 16:45:37,Ninetales
6/13/2019 16:45:38,Dragonite
6/13/2019 16:45:39,Archeops
6/13/2019 16:45:40,Leafeon
6/13/2019 16:45:41,Salamence
6/13/2019 16:45:41,Arcanine
6/13/2019 16:45:41,Spiritomb
6/13/2019 16:45:41,Kingdra
6/13/2019 16:45:41,Snorlax
6/13/2019 16:45:42,Rayquaza
6/13/2019 16:45:43,Trevenant
6/13/2019 16:45:44,Arcanine
6/13/2019 16:45:45,Articuno
6/13/2019 16:45:47,Infernape
6/13/2019 16:45:47,Deoxys
6/13/2019 16:45:48,Bulbasaur
6/13/2019 16:45:48,Porygon
6/13/2019 16:45:49,Cherrim
6/13/2019 16:45:54,Umbreon
6/13/2019 16:45:55,Sneasel
6/13/2019 16:45:56,Raichu
6/13/2019 16:45:56,Lugia
6/13/2019 16:45:56,Tsareena
6/13/2019 16:45:56,Relicanth
6/13/2019 16:45:57,Serperior
6/13/2019 16:45:57,Torchic
6/13/2019 16:46:31,Flygon
6/13/2019 16:49:30,Staryu
6/13/2019 16:46:01,Primeape
6/14/2019 2:16:12,Skuntank
6/13/2019 16:46:10,Umbreon
6/13/2019 16:46:08,Froslass
6/13/2019 16:46:13,Crobat
6/13/2019 16:46:13,Typhlosion
6/13/2019 16:46:14,Scizor
6/13/2019 16:46:15,Weavile
6/13/2019 16:46:15,Spheal
6/13/2019 16:46:15,Feraligatr
6/13/2019 16:46:16,Shinx
6/13/2019 16:46:17,Kirlia
6/13/2019 16:46:18,Palossand
6/13/2019 16:46:19,Articuno
6/13/2019 16:46:19,Typhlosion
6/13/2019 16:46:20,Torterra
6/13/2019 16:46:21,Decidueye
6/13/2019 16:46:21,Gengar
6/13/2019 16:46:21,Stantler
6/13/2019 16:46:27,Absol
6/13/2019 16:46:27,Elgyem
6/13/2019 16:46:27,Flaaffy
6/14/2019 10:55:42,Golbat
6/13/2019 16:46:30,Typhlosion
6/13/2019 16:46:25,Heatran
6/13/2019 16:46:29,Talonflame
6/13/2019 16:46:31,Shinx
6/13/2019 16:46:34,Electivire
6/13/2019 16:46:32,Mamoswine
6/13/2019 16:46:33,Mew
6/13/2019 16:46:37,Weezing
6/13/2019 16:46:37,Jolteon
6/13/2019 16:46:38,Scyther
6/13/2019 16:46:39,Sandslash
6/13/2019 16:46:40,Dunsparce
6/13/2019 16:46:41,Growlithe
6/13/2019 16:46:42,Pidgeot
6/13/2019 16:46:43,Malamar
6/13/2019 16:46:43,Snorlax
6/13/2019 16:46:44,Pikachu
6/13/2019 16:46:44,Typhlosion
6/13/2019 16:46:44,Shuckle
6/13/2019 16:46:45,Spinda
6/13/2019 16:46:48,Dunsparce
6/13/2019 16:46:49,Crobat
6/13/2019 16:46:49,Spoink
6/13/2019 16:46:50,Shaymin
6/13/2019 16:46:50,Houndoom
6/13/2019 16:46:50,Mismagius
6/13/2019 16:46:52,Luxray
6/13/2019 16:46:53,Steelix
6/13/2019 16:46:54,Caterpie
6/13/2019 16:46:55,Vaporeon
6/13/2019 16:46:58,Alakazam
6/13/2019 16:46:59,Marowak
6/13/2019 16:46:59,Mawile
6/13/2019 16:47:00,Cradily
6/13/2019 16:47:00,Garchomp
6/13/2019 16:47:00,Bulbasaur
6/13/2019 16:47:01,Haxorus
6/13/2019 16:47:00,Zeraora
6/13/2019 16:47:04,Vaporeon
6/13/2019 16:47:05,Blastoise
6/13/2019 16:47:06,Zapdos
6/13/2019 16:47:07,Bulbasaur
6/13/2019 16:47:07,Crobat
6/13/2019 16:47:07,Mudkip
6/13/2019 16:47:09,Plusle
6/13/2019 16:47:09,Brionne
6/13/2019 16:47:04,Espeon
6/13/2019 16:47:10,Giratina
6/13/2019 16:47:12,Ralts
6/13/2019 16:47:13,Krookodile
6/13/2019 16:47:14,Arcanine
6/13/2019 16:47:14,Klink
6/13/2019 16:47:30,Charizard
6/13/2019 16:47:17,Dragonair
6/13/2019 16:47:17,Musharna
6/13/2019 16:47:18,Sandshrew
6/13/2019 16:47:18,Aron
6/13/2019 16:47:20,Dunsparce
6/13/2019 16:47:22,Mr-Mime
6/13/2019 16:47:22,Popplio
6/13/2019 16:47:25,Cubone
6/13/2019 16:47:25,Staraptor
6/13/2019 16:47:26,Charizard
6/13/2019 16:47:26,Piplup
6/13/2019 16:47:26,Articuno
6/13/2019 16:47:29,Glaceon
6/13/2019 16:47:33,Magcargo
